All event log messages.
Date:	2016-10-17 12:18:54
System Name:	MCube6.03
Controller Name:	192.168.1.2
Controller Id	120-502362

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	623-1 Multitasking
	604-1 MultiMove Coordinated
	623-1 Multitasking
	608-1 World Zones
	613-1 Collision Detection
	614-1 FTP and NFS client
	616-1 PC Interface
	617-1 FlexPendant Interface
	689-1 Externally Guided Motion (EGM)
	English
	Auto acknowledge input

Robot1
Key:	
Options:	
	IRB 120T-0.58/3
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600

Robot2
Key:	
Options:	
	IRB 120T-0.58/3
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600



Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
2796848   	W   	Program             	41822   	No data from the UdpUc device           	2016-10-14 09:29:38 	Task: T_ROB2.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB2", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMsensor"}
2796849   	E   	Program             	41822   	No data from the UdpUc device           	2016-10-14 09:29:38 	Task: T_ROB2.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB2", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMsensor"}
2796850   	E   	Program             	40228   	Execution error                         	2016-10-14 09:29:38 	The execution of task T_ROB2 has been stopped by a runtime error 41822.	{args: "T_ROB2", "41822"}
2796851   	I   	Operational         	10020   	Execution error state                   	2016-10-14 09:29:38 	The program execution in task T_ROB2 has been stopped due to a spontaneous error.	{args: "4", "T_ROB2"}
2796852   	I   	Operational         	10126   	Program stopped                         	2016-10-14 09:29:38 	The task T_ROB2 has stopped. The reason is that an error has occurred. 	{args: "4", "T_ROB2"}
2796853   	I   	Operational         	10045   	System restarted                        	2016-10-17 03:36:12 	System was restarted. 	{args: }
2796854   	W   	Operational         	12700   	Missing time zone information           	2016-10-17 03:36:12 	No time zone information has been specified.	{args: }
2796855   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 03:36:50 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
2796856   	I   	Operational         	10015   	Manual mode selected                    	2016-10-17 03:36:50 	The system is in the Manual mode.	{args: }
2796857   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 03:36:50 	The program pointer of task INIT has been reset.	{args: "5", "0", "INIT"}
2796858   	I   	Operational         	10155   	Program restarted                       	2016-10-17 03:36:50 	Execution of task T_ROB1 has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB1"}
2796859   	I   	Operational         	10155   	Program restarted                       	2016-10-17 03:36:50 	Execution of task LOGGER2 has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "LOGGER2"}
2796860   	I   	Operational         	10155   	Program restarted                       	2016-10-17 03:36:50 	Execution of task T_ROB2 has been restarted from where it was previously stopped. The originator could not be determined.	{args: "4", "T_ROB2"}
2796861   	I   	Operational         	10150   	Program started                         	2016-10-17 03:36:50 	Execution of task INIT has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "INIT"}
2796862   	I   	Operational         	10129   	Program stopped                         	2016-10-17 03:36:50 	The task LOGGER2 has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "LOGGER2"}
2796863   	I   	Operational         	10129   	Program stopped                         	2016-10-17 03:36:50 	The task LOGGER1 has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "LOGGER1"}
2796864   	I   	Operational         	10129   	Program stopped                         	2016-10-17 03:36:50 	The task T_ROB1 has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB1"}
2796865   	I   	Operational         	10129   	Program stopped                         	2016-10-17 03:36:50 	The task T_ROB2 has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "T_ROB2"}
2796866   	I   	Operational         	10129   	Program stopped                         	2016-10-17 03:36:50 	The task INIT has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "INIT"}
2796867   	I   	Operational         	10150   	Program started                         	2016-10-17 03:36:50 	Execution of task INIT has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "INIT"}
2796868   	E   	Operational         	10106   	Service Message                         	2016-10-17 03:36:50 	It's time for service for robot ROB_1 because it is 830 days since the last service.	{args: "830", "ROB_1"}
2796869   	E   	Operational         	10106   	Service Message                         	2016-10-17 03:36:50 	It's time for service for robot ROB_2 because it is 830 days since the last service.	{args: "830", "ROB_2"}
2796870   	I   	Operational         	10010   	Motors OFF state                        	2016-10-17 03:42:45 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
2796871   	I   	Operational         	10011   	Motors ON state                         	2016-10-17 03:42:46 	The system is in the Motors ON state.	{args: }
2796872   	E   	Motion              	50028   	Jog in wrong direction                  	2016-10-17 03:43:13 	Position for ROB_2 joint rob2_3 is out of working range.	{args: "rob2_3", "ROB_2"}
2796873   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 03:43:14 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
2796874   	I   	Operational         	10010   	Motors OFF state                        	2016-10-17 03:43:20 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
2796875   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 03:43:20 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
2796876   	I   	Operational         	10010   	Motors OFF state                        	2016-10-17 03:43:21 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
2796877   	I   	Operational         	10011   	Motors ON state                         	2016-10-17 03:43:21 	The system is in the Motors ON state.	{args: }
2796878   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 03:43:36 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
2796879   	I   	Operational         	10010   	Motors OFF state                        	2016-10-17 03:43:39 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
2796880   	I   	Operational         	10011   	Motors ON state                         	2016-10-17 03:43:40 	The system is in the Motors ON state.	{args: }
2796881   	E   	Motion              	50028   	Jog in wrong direction                  	2016-10-17 03:43:41 	Position for ROB_2 joint rob2_3 is out of working range.	{args: "rob2_3", "ROB_2"}
2796882   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 03:43:45 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
2796883   	I   	Operational         	10010   	Motors OFF state                        	2016-10-17 03:43:46 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
2796884   	I   	Operational         	10011   	Motors ON state                         	2016-10-17 03:43:46 	The system is in the Motors ON state.	{args: }
2796885   	E   	Motion              	50028   	Jog in wrong direction                  	2016-10-17 03:44:09 	Position for ROB_2 joint rob2_1 is out of working range.	{args: "rob2_1", "ROB_2"}
2796886   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 03:44:10 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
2796887   	I   	Operational         	10045   	System restarted                        	2016-10-17 09:35:48 	System was restarted. 	{args: }
2796888   	W   	Operational         	12700   	Missing time zone information           	2016-10-17 09:35:48 	No time zone information has been specified.	{args: }
2796889   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 09:36:26 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
2796890   	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-17 09:36:26 	The system is in the Automatic mode.	{args: }
2796891   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 09:36:26 	The program pointer of task INIT has been reset.	{args: "5", "0", "INIT"}
2796892   	I   	Operational         	10155   	Program restarted                       	2016-10-17 09:36:26 	Execution of task T_ROB1 has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB1"}
2796893   	I   	Operational         	10155   	Program restarted                       	2016-10-17 09:36:26 	Execution of task LOGGER2 has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "LOGGER2"}
2796894   	I   	Operational         	10155   	Program restarted                       	2016-10-17 09:36:26 	Execution of task LOGGER1 has been restarted from where it was previously stopped. The originator could not be determined.	{args: "3", "LOGGER1"}
2796895   	I   	Operational         	10155   	Program restarted                       	2016-10-17 09:36:26 	Execution of task T_ROB2 has been restarted from where it was previously stopped. The originator could not be determined.	{args: "4", "T_ROB2"}
2796896   	I   	Operational         	10150   	Program started                         	2016-10-17 09:36:26 	Execution of task INIT has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "INIT"}
